rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
163,ASV Cham,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,2,8,7,0,1,18,5,13,21,2.62,,fussball.de
164,Dassendorf 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,1,5,4,1,0,17,3,14,13,2.6,,fussball.de
165,TBS Pinneberg 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,2,5,4,1,0,17,6,11,13,2.6,,fussball.de
166,Heeslinger SC,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,1,4,3,1,0,13,4,9,10,2.5,,fussball.de
167,SC Spelle-Venhaus I,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,2,4,3,1,0,11,3,8,10,2.5,,fussball.de
168,DJK Gebenbach,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,1,9,7,1,1,18,6,12,22,2.44,,fussball.de
169,TuS Koblenz,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,2,5,4,0,1,12,7,5,12,2.4,,fussball.de
170,Sasel 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,3,5,4,0,1,11,7,4,12,2.4,,fussball.de
171,FC Pipinsried,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,1,8,6,1,1,25,9,16,19,2.38,,fussball.de
172,FC Eilenburg,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,3,3,2,1,0,9,4,5,7,2.33,,fussball.de
173,SG Dynamo Dresden II,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,4,3,2,1,0,7,2,5,7,2.33,,fussball.de
174,SpVg Schonnebeck,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,1,3,2,1,0,10,6,4,7,2.33,,fussball.de
175,Sportfreunde Baumberg,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,3,3,2,1,0,7,4,3,7,2.33,,fussball.de
176,Berliner AK 07,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,1,3,2,1,0,5,2,3,7,2.33,,fussball.de
177,VfB 1905 Marburg,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,2,6,4,2,0,10,5,5,14,2.33,,fussball.de
178,FC Mecklenburg Schwerin,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,2,3,2,1,0,5,3,2,7,2.33,,fussball.de
179,Hünfelder SV,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,1,7,5,1,1,15,8,7,16,2.29,,fussball.de
180,Brinkumer SV,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,4,4,3,0,1,16,6,10,9,2.25,,fussball.de
181,TSV 1881 Gau-Odernheim,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,6,4,3,0,1,9,4,5,9,2.25,,fussball.de
182,SV Rot-Weiss Wittlich,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,7,4,3,0,1,11,7,4,9,2.25,,fussball.de
183,SV Wilhelmshaven,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,3,4,3,0,1,5,1,4,9,2.25,,fussball.de
184,FC Eintracht Rheine,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,4,4,3,0,1,8,6,2,9,2.25,,fussball.de
185,TSV Schott Mainz,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,3,5,3,2,0,13,5,8,11,2.2,,fussball.de
186,Holstein Kiel II - U23,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,3,6,4,1,1,19,7,12,13,2.17,,fussball.de
187,SV Unter-Flockenbach,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,4,6,4,1,1,20,9,11,13,2.17,,fussball.de
188,FV Engers 07,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,1,6,4,1,1,18,7,11,13,2.17,,fussball.de
189,FC Turabdin-Babylon,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,5,6,4,1,1,11,8,3,13,2.17,,fussball.de
190,SpVgg Hankofen-Hailing,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,2,8,5,2,1,15,7,8,17,2.12,,fussball.de
191,FC Eintracht Bamberg,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,4,8,5,2,1,14,6,8,17,2.12,,fussball.de
192,SG Union Sandersdorf,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,5,3,2,0,1,11,2,9,6,2.0,,fussball.de
193,Krefelder FC Uerdingen,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,4,3,2,0,1,12,4,8,6,2.0,,fussball.de
194,SV Darmstadt 98 U21,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,6,6,3,3,0,16,6,10,12,2.0,,fussball.de
195,Paloma 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,5,5,3,1,1,16,9,7,10,2.0,,fussball.de
196,SV Siedenbollentin,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,3,3,2,0,1,7,3,4,6,2.0,,fussball.de
197,BSV Rehden,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,4,4,2,2,0,9,4,5,8,2.0,,fussball.de
198,Young Boys Reutlingen,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,5,4,2,2,0,9,4,5,8,2.0,,fussball.de
199,1. FC Gievenbeck,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,1,5,3,1,1,10,4,6,10,2.0,,fussball.de
200,FC Kilia Kiel,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,2,7,4,2,1,17,9,8,14,2.0,,fussball.de
201,FC Rot-Weiß Koblenz e.V.,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,4,5,3,1,1,13,8,5,10,2.0,,fussball.de
202,FK 03 Pirmasens,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,5,5,3,1,1,13,8,5,10,2.0,,fussball.de
203,SSC Weißenfels,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,6,3,2,0,1,6,3,3,6,2.0,,fussball.de
204,VfB Auerbach,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,7,3,2,0,1,5,2,3,6,2.0,,fussball.de
205,SpVgg Vreden,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,2,5,3,1,1,15,11,4,10,2.0,,fussball.de
206,SV Lippstadt,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,3,5,3,1,1,9,5,4,10,2.0,,fussball.de
207,SSVg Velbert 02,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,6,3,2,0,1,8,6,2,6,2.0,,fussball.de
208,SV Lichtenberg 47,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,4,3,2,0,1,6,4,2,6,2.0,,fussball.de
209,FC Eddersheim,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,3,7,4,2,1,16,12,4,14,2.0,,fussball.de
210,Spvgg. Erkenschwick 1916,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,7,4,2,2,0,4,2,2,8,2.0,,fussball.de
211,FC Holzhausen,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,4,5,3,1,1,12,10,2,10,2.0,,fussball.de
212,FC Anker Wismar,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,5,3,2,0,1,5,4,1,6,2.0,,fussball.de
213,SC Rapid Lübeck,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,4,6,4,0,2,11,10,1,12,2.0,,fussball.de
214,VfL Halle 96,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,8,3,2,0,1,5,5,0,6,2.0,,fussball.de
215,TSV Kornburg,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,3,9,4,5,0,16,7,9,17,1.89,,fussball.de
216,SpVgg Landshut,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,3,8,4,3,1,16,11,5,15,1.88,,fussball.de
217,SV Viktoria Aschaffenburg,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,5,7,4,1,2,17,8,9,13,1.86,,fussball.de
218,TSV Eintr. Stadtallendorf,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,7,6,3,2,1,16,6,10,11,1.83,,fussball.de
219,Victoria 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,4,6,3,2,1,13,9,4,11,1.83,,fussball.de
220,SV Rot-Weiß Hadamar,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,8,6,3,2,1,13,10,3,11,1.83,,fussball.de
221,Türk Gücü Friedberg,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,9,6,3,2,1,10,9,1,11,1.83,,fussball.de
222,SG Aumund-Vegesack,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,5,5,3,0,2,12,11,1,9,1.8,,fussball.de
223,TuS Mechtersheim,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,8,5,3,0,2,10,9,1,9,1.8,,fussball.de
224,SC Verl II,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,5,5,3,0,2,9,9,0,9,1.8,,fussball.de
225,Altona 93 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,6,5,3,0,2,12,13,-1,9,1.8,,fussball.de
226,Eintracht Braunschweig U23,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,5,4,2,1,1,12,8,4,7,1.75,,fussball.de
227,BW Dingden,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,2,4,2,1,1,5,1,4,7,1.75,,fussball.de
228,SC RW Maaslingen,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,8,4,2,1,1,10,7,3,7,1.75,,fussball.de
229,BW Lohne,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,6,4,2,1,1,9,6,3,7,1.75,,fussball.de
230,Buchholz 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,8,4,2,1,1,9,6,3,7,1.75,,fussball.de
231,FSV Pfaffenhofen,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,6,8,4,2,2,13,14,-1,14,1.75,,fussball.de
232,SC Westfalia Kinderhaus,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,9,4,2,1,1,5,6,-1,7,1.75,,fussball.de
233,SV Grohn,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,8,4,2,1,1,5,10,-5,7,1.75,,fussball.de
234,TSB Flensburg,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,5,6,3,1,2,15,7,8,10,1.67,,fussball.de
235,SV Erlbach,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,4,9,4,3,2,10,5,5,15,1.67,,fussball.de
236,SC St. Tönis 11/20,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,7,3,1,2,0,7,6,1,5,1.67,,fussball.de
237,1. FC Monheim,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,8,3,1,2,0,6,5,1,5,1.67,,fussball.de
238,FC Büderich,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,9,3,1,2,0,6,5,1,5,1.67,,fussball.de
239,1.CfR Pforzheim,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,8,3,1,2,0,4,3,1,5,1.67,,fussball.de
240,1.FC Phönix Lübeck II,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,6,6,3,1,2,15,14,1,10,1.67,,fussball.de
241,Würzburger FV 04,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,6,8,4,1,3,17,12,5,13,1.62,,fussball.de
242,FSV Stadeln,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,8,8,3,4,1,13,11,2,13,1.62,,fussball.de
243,TSV 1880 Wasserburg a. Inn,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,7,8,4,1,3,16,15,1,13,1.62,,fussball.de
244,TSG Sprockhövel,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,6,5,2,2,1,17,10,7,8,1.6,,fussball.de
245,TV Eiche Horn,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,6,5,2,2,1,4,5,-1,8,1.6,,fussball.de
246,FC Spfr. Schwaig,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,5,9,3,5,1,18,10,8,14,1.56,,fussball.de
247,FC 08 Villingen,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,6,4,2,0,2,11,7,4,6,1.5,,fussball.de
248,FSV Fernwald,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,0318HOM0R000000BVS5489BUVV628VP4-G,10,6,2,3,1,10,9,1,9,1.5,,fussball.de
249,SpVgg Bayern Hof,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,9,8,3,3,2,15,14,1,12,1.5,,fussball.de
250,TSV Nordmark Satrup,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,8,6,3,0,3,11,13,-2,9,1.5,,fussball.de
251,SV Auersmacher,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,9,6,3,0,3,7,9,-2,9,1.5,,fussball.de
252,1.FC Mühlhausen,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,7,4,2,0,2,11,13,-2,6,1.5,,fussball.de
253,VfL Viktoria Jüchen-Garzweiler,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,13,2,1,0,1,4,5,-1,3,1.5,,fussball.de
254,TUS Schwachhausen,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,9,4,2,0,2,7,9,-2,6,1.5,,fussball.de
255,SV Vorwärts Nordhorn,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,7,4,2,0,2,5,7,-2,6,1.5,,fussball.de
256,VfV Borussia 06 Hildesheim,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,0318JH0SCK000006VS5489BUVV628VP4-G,8,4,2,0,2,5,8,-3,6,1.5,,fussball.de
257,SV Fortuna Regensburg,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,7,9,4,1,4,18,15,3,13,1.44,,fussball.de
258,Oldenburger SV,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,7,7,3,1,3,16,17,-1,10,1.43,,fussball.de
259,KSV Vatan Sport,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,031DQ5CNJG00000QVS5489BTVUS470OH-G,7,5,2,1,2,16,13,3,7,1.4,,fussball.de
260,Süderelbe 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,9,5,2,1,2,11,9,2,7,1.4,,fussball.de
261,Teutonia 05 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,10,5,2,1,2,9,8,1,7,1.4,,fussball.de
262,ETSV Hamburg 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,11,5,2,1,2,10,10,0,7,1.4,,fussball.de
263,SV 07 Elversberg II,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,10,5,2,1,2,8,11,-3,7,1.4,,fussball.de
264,Niendorf 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,12,5,2,1,2,9,14,-5,7,1.4,,fussball.de
265,FC Emmelshausen-Karbach,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,11,5,2,1,2,8,14,-6,7,1.4,,fussball.de
266,SSV Jahn Regensburg 2,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,10,8,3,2,3,16,17,-1,11,1.38,,fussball.de
267,VFC Plauen,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,9,3,1,1,1,5,4,1,4,1.33,,fussball.de
268,TSV 1860 München 2,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,8,9,3,3,3,21,20,1,12,1.33,,fussball.de
269,1. FC Lok Stendal,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,6,3,1,1,1,6,6,0,4,1.33,,fussball.de
270,FC Einheit Wernigerode,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,0316DLRBR8000009VS5489BUVSBBVPEU-G,10,3,1,1,1,6,6,0,4,1.33,,fussball.de
271,TUS Makkabi,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,7,3,1,1,1,3,3,0,4,1.33,,fussball.de
272,FSV Optik Rathenow,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,8,3,1,1,1,2,2,0,4,1.33,,fussball.de
273,SV Heimstetten,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,9,9,3,3,3,16,17,-1,12,1.33,,fussball.de
274,PSV Neumünster,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,9,6,2,2,2,11,13,-2,8,1.33,,fussball.de
275,BSV Eintracht Mahlsdorf,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,9,3,1,1,1,2,3,-1,4,1.33,,fussball.de
276,Vorw. Wacker 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,7,6,2,2,2,8,12,-4,8,1.33,,fussball.de
277,SG Union Klosterfelde,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,0316DLRBJC00000AVS5489BUVSBBVPEU-G,10,3,1,1,1,3,5,-2,4,1.33,,fussball.de
278,DJK TuS Hordel,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,10,4,1,2,1,6,5,1,5,1.25,,fussball.de
279,FV Ravensburg,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,030J1UFK04000006VS5489BTVTDO5LMG-G,9,4,1,2,1,4,4,0,5,1.25,,fussball.de
280,SV Scherpenberg,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,0311F9LVPS00000FVS5489BUVVARDA0V-G,10,4,1,2,1,7,10,-3,5,1.25,,fussball.de
281,FC Ismaning,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,10,9,3,2,4,16,12,4,11,1.22,,fussball.de
282,VfR Wormatia Worms,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,12,5,2,0,3,11,10,1,6,1.2,,fussball.de
283,SV Gonsenheim,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,031DMS4JCO000009VS5489BUVUR5FS5A-G,13,5,2,0,3,10,9,1,6,1.2,,fussball.de
284,HT 16 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,13,5,2,0,3,9,9,0,6,1.2,,fussball.de
285,HEBC 1.Hr.,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,0318JRPNOS000007VS5489BTVSK8S3O6-G,14,5,2,0,3,5,7,-2,6,1.2,,fussball.de
286,Kaltenkirchener TS,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,10,6,2,1,3,11,11,0,7,1.17,,fussball.de
287,Heider SV,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,031AVH9TIC000004VS5489BTVSK8S3O6-G,11,6,2,1,3,9,18,-9,7,1.17,,fussball.de
288,TSV Neudrossenfeld,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,11,8,3,0,5,10,12,-2,9,1.12,,fussball.de
289,TSV 1861 Nördlingen,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,0307PKTD20000000VS5489BUVT69HBT7-G,12,8,2,3,3,10,13,-3,9,1.12,,fussball.de
290,TSV 1860 Rosenheim,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,11,9,2,4,3,13,12,1,10,1.11,,fussball.de
291,FC 1920 Gundelfingen,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,12,9,2,4,3,11,16,-5,10,1.11,,fussball.de
292,TSV Schwabmünchen,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,0307PKTEL0000054VS5489BUVT69HBT7-G,14,8,2,2,4,16,14,2,8,1.0,,fussball.de
293,DSC Arminia Bielefeld U21,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,0313Q1DCFS000012VS5489BTVU7GTVLE-G,12,4,1,1,2,7,6,1,4,1.0,,fussball.de
