rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
1596,TURNERKREIS NIPPES 3.Herren,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1597,TUS 06 Westf. Eiche Anröchte E.V.,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
1598,TUS 09 MÖLLBERGEN e.V. 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
1599,TUS Borussia Höchsten 2,Handballkreis Dortmund,Handballkreis Dortmund,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKDO-1. KK-M,12784,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1600,TUS Brockhagen III,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1601,TUS Chlodwig Zülpich,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
1602,TUS Ehrenfeld 65 III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1603,TUS Eintracht Oberlübbe 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
1604,TUS Eintracht Oberlübbe 4,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1605,TUS Elm-Sprengen 2,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel West,14385,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1606,TUS Erkrath 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1607,TUS Gehlenbeck,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
1608,TUS Hartum 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1609,TUS Leipzig-Mockau,HR Leipzig,HR Leipzig,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer,13118,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1610,TUS Lintorf 3m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1611,TUS SW WEHE 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
1612,TUS Spenge IV,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1613,TUS WELLINGHOFEN Erwachsene männlich,Handballkreis Dortmund,Handballkreis Dortmund,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKDO-1. KK-M,12784,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1614,TUS Wiebelskirchen 2,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel Ost,14384,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1615,TV 1848 Mönchengladbach 2M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1616,TV Angermund 2m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1617,TV Beckrath 1898 E.V. II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1618,TV Billstedt II,Hamburger Handballverband,Hamburger Handballverband,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Gruppe 2 (152),13446,6,0,0,0,0,0,0,0,0,0.0,,fussball.de
1619,TV Birkesdorf III,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1620,TV Dt. Eiche Ennigerloh 1899 E.V. II,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1621,TV Eiche 02 BAD Honnef,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1622,TV Flittard,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1623,TV Germania Marterloh,Handballkreis Dortmund,Handballkreis Dortmund,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKDO-1. KK-M,12784,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1624,TV Huchem-Stammeln,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1625,TV Issum III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1626,TV JAHN Köln-Wahn III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,13,0,0,0,0,0,0,0,0,0.0,,fussball.de
1627,TV JAHN Oelde II,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1628,TV Kapellen 3M,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1629,TV Kirkel 2,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel Ost,14384,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1630,TV Lobberich III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1631,TV Losheim,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel West,14385,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1632,TV Neheim H2,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKISAR 1. Kreisklasse MÄNNER,15392,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1633,TV Offenbach 4,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1634,TV Roetgen II,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1635,TV Sachsenross Hille 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1636,TV Schiefbahn,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1637,TV Schwafheim III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1638,TV Trappenkamp,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Plön,12987,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1639,TV VERL III,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1640,TV Vorst III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1641,TV Werne 03 E.V. II,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1642,TV Wickede H2,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKISAR 1. Kreisklasse MÄNNER,15392,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1643,TVD Velbert,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Wuppertal Männer,16080,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1644,TVE Röcke 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1645,Tschft. St. Tönis III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,13,0,0,0,0,0,0,0,0,0.0,,fussball.de
1646,TuS 97 Bielefeld/Jöllenbeck IV,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1647,TuS Aumühle-Wohltorf III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer LauSto,12990,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1648,TuS Bommern 3. Herren 1. Kreisklasse,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1649,TuS Gaarden,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Kiel/RD,12988,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1650,TuS Niederpleis IV,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1651,TuS Rheindorf II (M),HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,14,0,0,0,0,0,0,0,0,0.0,,fussball.de
1652,TuS Südhemmern,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1653,USC Saar,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel West,14385,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1654,USG Chemnitz II,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer Ost,13100,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1655,USV TU Dresden II,HR Sachsen-Mitte,HR Sachsen-Mitte,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer St. 1,13106,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1656,Union 92 Halle III,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1657,Union Chemnitz III,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer Ost,13100,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1658,VFB Schleiden,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1659,VFL Bochum 1848 Handball E.V. II,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1660,VFL Eintracht Hagen E.V. 4,Handballkreis Hagen/Ennepe-Ruhr,Handballkreis Hagen/Ennepe-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,MÄNNER KREISklasse HKHR,13009,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1661,VFL Geesthacht II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer LauSto,12990,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1662,VFL Handball Mennighüffen III,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1663,VFL Meissen,HR Sachsen-Mitte,HR Sachsen-Mitte,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer St. 1,13106,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1664,VFL Sassenberg,Handballkreis Münsterland,Handballkreis Münsterland,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse 1 Münsterland Männer,13229,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1665,VFL Schlangen 2,Handballkreis Lippe,Handballkreis Lippe,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKLIP Kreisklasse Männer,15837,11,0,0,0,0,0,0,0,0,0.0,,fussball.de
1666,VfB Lübeck,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Ostsee,12989,8,0,0,0,0,0,0,0,0,0.0,,fussball.de
1667,VfL Aplerbeckermark 1. Herren,Handballkreis Dortmund,Handballkreis Dortmund,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKDO-1. KK-M,12784,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1668,VfL Bad Schwartau IV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Ostsee,12989,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1669,VfL Herford 2. Männer,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1670,VfL Welfia Mönchengladbach 1929 e.V. II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,14,0,0,0,0,0,0,0,0,0.0,,fussball.de
1671,Vohwinkeler STV III,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Wuppertal Männer,16080,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1672,Wald-Merscheider TV II,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1673,Wandsbeker TSV Concordia,Hamburger Handballverband,Hamburger Handballverband,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Gruppe 2 (152),13446,7,0,0,0,0,0,0,0,0,0.0,,fussball.de
1674,Wermelskirchener TV II,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1675,Wiedenbrücker TV,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,12,0,0,0,0,0,0,0,0,0.0,,fussball.de
1676,Wyker TB,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Nord B,12986,9,0,0,0,0,0,0,0,0,0.0,,fussball.de
1677,Zwönitzer HSV III,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer West,13099,10,0,0,0,0,0,0,0,0,0.0,,fussball.de
1678,HSV Lingenfeld/Schwegenheim 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,8,1,0,0,1,30,31,-1,0,0.0,,fussball.de
1679,HC Gonsenheim 4,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 1,12582,10,1,0,0,1,28,29,-1,0,0.0,,fussball.de
1680,SG Saulheim 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 1,12582,11,1,0,0,1,28,29,-1,0,0.0,,fussball.de
1681,TUS Heiligenstein 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,9,1,0,0,1,35,37,-2,0,0.0,,fussball.de
1682,HSG Mutterstadt/Ruchheim 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,10,1,0,0,1,20,22,-2,0,0.0,,fussball.de
1683,TUS Neuhofen 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,11,1,0,0,1,28,35,-7,0,0.0,,fussball.de
1684,SG PLÖN,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Plön,12987,9,1,0,0,1,26,33,-7,0,0.0,,fussball.de
1685,MSG Iggelheim/Meckenheim 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 2,12583,12,1,0,0,1,25,33,-8,0,0.0,,fussball.de
1686,SV Regis-Breitingen II,HR Leipzig,HR Leipzig,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. RK Männer,13119,1,1,0,1,0,0,0,0,1,1.0,,fussball.de
1687,TSG 1861 Taucha II,HR Leipzig,HR Leipzig,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. RK Männer,13119,2,1,0,1,0,0,0,0,1,1.0,,fussball.de
1688,ASC Quierschied 3,Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,14397,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1689,ASV Rurtal Hückelhoven E.V. II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. BK Männer,15677,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1690,ASV Süchteln 4M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. BK Männer,15677,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1691,ATV Hückeswagen III,Bergischer HK,Bergischer HK,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. Regionsklasse Männer BHK,14739,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1692,Adler Königshof 4M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. BK Männer,15677,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
1693,BSV Roxel II,Handballkreis Münsterland,Handballkreis Münsterland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Kreisklasse 2 Münsterland Männer Staffel 2,13232,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1694,Brühler TV III,HK Köln-Rheinberg,HK Köln-Rheinberg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2.Regionsklasse Männer,14329,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1695,CVJM Rödinghausen III,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Männer 2.Kreisklasse,13297,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1696,DJK Normannia Dortmund,Handballkreis Dortmund,Handballkreis Dortmund,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,hkdo-2. KK-M,12785,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1697,DJK Saxonia Dortmund,Handballkreis Dortmund,Handballkreis Dortmund,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,hkdo-2. KK-M,12785,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1698,DJK Sportfreunde Leverkusen,HK Köln-Rheinberg,HK Köln-Rheinberg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2.Regionsklasse Männer,14329,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1699,DJK Unitas Haan e.V. IV,Bergischer HK,Bergischer HK,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. Regionsklasse Männer BHK,14739,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1700,Eagles Niederrhein III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. BK Männer,15677,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
1701,Elmar Herne 22 E.V.,Handballkreis Industrie,Handballkreis Industrie,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,HKI-M-2. Kreisklasse,13037,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1702,FC Schalke 04 Herren2,Handballkreis Industrie,Handballkreis Industrie,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,HKI-M-2. Kreisklasse,13037,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1703,Falken 3 (m),Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,14397,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1704,HC Cologne Kangaroos II,HK Köln-Rheinberg,HK Köln-Rheinberg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2.Regionsklasse Männer,14329,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
1705,HC Heeren-Werve E.V. II,Handballkreis Hellweg,Handballkreis Hellweg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Männer 2 Kreisklasse HKH,12714,1,0,0,0,0,0,0,0,0,0.0,,fussball.de
1706,HC St. Johann 2,Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,14397,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
1707,HCE Bergkamen 3.H,Handballkreis Hellweg,Handballkreis Hellweg,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,Männer 2 Kreisklasse HKH,12714,2,0,0,0,0,0,0,0,0,0.0,,fussball.de
1708,HF Illtal 4,Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,14397,4,0,0,0,0,0,0,0,0,0.0,,fussball.de
1709,HF Köllertal 3,Handballverband SAAR,Handballverband SAAR,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,B-Liga Männer,14397,5,0,0,0,0,0,0,0,0,0.0,,fussball.de
1710,HG Ltg/Htv Remscheid III,Bergischer HK,Bergischer HK,11,2. Bezirksklasse / 2. Kreisklasse / 2. Regionsklasse,2. Regionsklasse Männer BHK,14739,3,0,0,0,0,0,0,0,0,0.0,,fussball.de
